gamma delta nu_max
5.619977024789239994e-01 4.188392809340522049e+00 6.433316945896287109e+01
5.267235692469242059e-01 3.928192653895506758e+00 3.066783279703163601e+01
4.552089912463856969e-01 3.492300135449464715e+00 4.418751349634830206e+01
5.465697099056734398e-01 4.048862647938920922e+00 5.109326971468164658e+01
4.967731651952191907e-01 3.769866590580399635e+00 3.162535437660054782e+01
3.678664370808020223e-01 3.051587713228764542e+00 3.754807547501764020e+01
4.261891206704155888e-01 3.711784879044210950e+00 2.423773504115315802e+01
5.021840676735693787e-01 3.672797501920212149e+00 7.410791011394674399e+01
4.076401915742675630e-01 3.266340573074938636e+00 6.612251781448873089e+01
4.771189182091515324e-01 3.498990453992625760e+00 6.603309387492213034e+01
4.940616870420482254e-01 3.797479755673801360e+00 5.903946678955212946e+01
4.430713973999662603e-01 3.594034863364732324e+00 7.111175217640594326e+01
5.357419891426771219e-01 4.034447209119756295e+00 5.699174788343277953e+01
4.552089912463856969e-01 3.492300135449464715e+00 4.418751349634830206e+01
5.225931913409822549e-01 3.865331077737875098e+00 1.074583284654201520e+02
3.522624669204610370e-01 2.836633966493243175e+00 4.112642307581188561e+01
5.294044425401472909e-01 4.025140494690806037e+00 6.289023853200519909e+01
4.934376520890790818e-01 3.652818620932155369e+00 5.449712550509337206e+01
5.084063260835670617e-01 3.853895331376132827e+00 4.734538042781335321e+01
5.048631629240648566e-01 3.547734674379376507e+00 8.319920223126771930e+00
4.893154024654520207e-01 3.462530647099462566e+00 6.008175737319715637e+01
5.144898263730437460e-01 3.727465031332528600e+00 5.538542183936786500e+01
5.082482463991341293e-01 3.616531771900100889e+00 7.985450815451710582e+01
5.426641580997697556e-01 4.197547277508237862e+00 3.946519492434561016e+01
4.965905319696828357e-01 3.540387604393414822e+00 7.731392424264596741e+01
4.702479530878218572e-01 3.387312774814915883e+00 2.510648111832883700e+01
4.520736002487926175e-01 3.479626884673996834e+00 5.018118507676058471e+01
5.098289812832014212e-01 3.718328285563331725e+00 6.844713474828388655e+01
4.740652928072128791e-01 3.540347866707583613e+00 5.767248883617410371e+01
4.743129970814043972e-01 3.446412604151887216e+00 9.261920037724286203e+01
5.080513739780337934e-01 4.003424323673687724e+00 8.064015654608112982e+00
4.559921693010653421e-01 3.230035533490320354e+00 7.851722045887262880e+01
4.462404688023633437e-01 3.894201975825186235e+00 1.186157586802691810e+01
3.931997210428519463e-01 2.786186576984830854e+00 4.919009232579279001e+01
5.426641580997697556e-01 4.197547277508237862e+00 3.946519492434561016e+01
4.233018134617487771e-01 3.343253464104052775e+00 5.626460456538814014e+01
4.942960358676788957e-01 3.506108397565118384e+00 4.525762145217878896e+01
3.996359146669048457e-01 3.344437678995744179e+00 4.364412858672396567e+01
4.636997027734617305e-01 3.507076534149765834e+00 8.507437570961961626e+00
4.633439040570335177e-01 3.075094505251383392e+00 5.222645190089629352e+00
3.924375159509572164e-01 2.845668398167461088e+00 4.160775405801764748e+01
4.269061200455575023e-01 3.749382088578941286e+00 3.236774950703534159e+01
4.898495922081809173e-01 3.883554124576911182e+00 3.106812041665929769e+01
4.962204490496402443e-01 3.638602159130543523e+00 6.768889420526568301e+01
4.743129970814043972e-01 3.446412604151887216e+00 9.261920037724286203e+01
4.635817663772656694e-01 3.419559383163540467e+00 2.708442542706628586e+01
4.085949525664078763e-01 3.617864327382987799e+00 3.701299989960048720e+00
5.267876914018843060e-01 3.832781947312700943e+00 8.148452590486498082e+01
5.024469400768678540e-01 3.649733559282629880e+00 8.468706421324108646e+01
5.577694649579854058e-01 4.254283936405943933e+00 3.488669770996170172e+01
5.116277886449756007e-01 3.653525670784980584e+00 2.152664151687253025e+01
4.794091899655039679e-01 3.511699140330126312e+00 7.808251401271274972e+01
4.921891116391128307e-01 3.918136348949722958e+00 4.503409292185878599e+01
4.533041211976329699e-01 3.473506737142580292e+00 7.586795560480865674e+01
4.682740546370054435e-01 3.668935589162571898e+00 3.168383159221783885e+01
4.506881904634836289e-01 3.484566470774273839e+00 4.869378132763287681e+01
5.315969557436892590e-01 3.940088315825453602e+00 8.148791234486290591e+01
4.337118557962555965e-01 3.521194087532264483e+00 7.528722325329167120e+01
5.085750915875917322e-01 3.732028521370669871e+00 6.888332714471776796e+01
4.304475277125543453e-01 3.425503978810088057e+00 6.019838440153362313e+01
5.282477011246312637e-01 4.296370369778324871e+00 1.959069457230791045e+01
4.988400743635263979e-01 3.482797352424824577e+00 7.975610620260863470e+01
4.303575633556095958e-01 3.357353525721460397e+00 5.026993198644032645e+01
4.187535330474039252e-01 3.207144497009183581e+00 5.544255582089782308e+01
4.794091899655039679e-01 3.511699140330126312e+00 7.808251401271274972e+01
2.633690977564822067e-01 3.165197293594257832e+00 9.727906186799152977e+00
5.288383158460652211e-01 3.862885699589526212e+00 1.173553714331018227e+01
4.237102331348490125e-01 3.298783371460994651e+00 7.824927062217332718e+01
3.931997210428519463e-01 2.786186576984830854e+00 4.919009232579279001e+01
5.269590339050493899e-01 3.976326068249293577e+00 2.046933296525232748e+01
4.269061200455575023e-01 3.749382088578941286e+00 3.236774950703534159e+01
4.725005091169232063e-01 3.802311716399737751e+00 3.853937303770007361e+01
4.807504553742116826e-01 3.513829908169093130e+00 4.257646444465100899e+01
5.043583119427262895e-01 3.676924829392287819e+00 1.021624581582614013e+02
3.921060946093786193e-01 3.359916992457950169e+00 6.978703259838677297e+01
4.579149974241278898e-01 3.499135951120770471e+00 4.024309160481026026e+01
4.748574398765452731e-01 3.974057577793445706e+00 2.559643476665746675e+01
4.023989641619571955e-01 3.219007366078982635e+00 5.464940610443077418e+01
5.244258007519078113e-01 4.104465363324302452e+00 3.979979038682562020e+01
5.108190495142330700e-01 3.950051987986991087e+00 6.953707362795188374e+01
4.061888840024985292e-01 3.271537676437027642e+00 7.391792370446590610e+01
3.379625879708307856e-01 2.496538903817874910e+00 3.325799753837240047e+01
5.139195908638140020e-01 3.988345653870155161e+00 5.106924818183275505e+01
4.954207514428050629e-01 3.876517468287977053e+00 1.807165855765072138e+01
4.623662536165336068e-01 3.295381964783745232e+00 9.514044593829299856e+01
5.355090204221806260e-01 3.907879509526587025e+00 9.430944505190217342e+01
4.702479530878218572e-01 3.387312774814915883e+00 2.510648111832883700e+01
4.186840332156656075e-01 3.857166152391293679e+00 1.540006344725909315e+01
5.106927775866929586e-01 3.673558887300245157e+00 9.644357485455556400e+01
5.199327331163001720e-01 3.949459174307523135e+00 7.609098565220753585e+01
4.202885663427811114e-01 3.258043862902912480e+00 5.024989454321259075e+01
4.615316527568913418e-01 3.436199713179857618e+00 6.294960165879729175e+01
4.269061200455575023e-01 3.749382088578941286e+00 3.236774950703534159e+01
5.294044425401472909e-01 4.025140494690806037e+00 6.289023853200519909e+01
4.741487036743541328e-01 3.769119687565421817e+00 1.739984538224517507e+01
5.225931913409822549e-01 3.865331077737875098e+00 1.074583284654201520e+02
4.817094373998740409e-01 3.526750767574344358e+00 2.263757919088562431e+01
4.864551182857288492e-01 3.600724052398390107e+00 8.672047171976893765e+01
4.743129970814043972e-01 3.446412604151887216e+00 9.261920037724286203e+01
5.429661777821994662e-01 4.063152572796311368e+00 5.795880688084043442e+01
4.349823694430683396e-01 3.645929519628058557e+00 4.837543866824512406e+01
3.983312104326710568e-01 3.561492594060681860e+00 9.763051409975716410e+00
4.374772039004559687e-01 3.554506430157909236e+00 7.427798327475210272e+01
4.823189117612465271e-01 3.636608722077324884e+00 6.897791695253634714e+01
4.967731651952191907e-01 3.769866590580399635e+00 3.162535437660054782e+01
4.892984742798640596e-01 3.709011230529894565e+00 8.361887806006865276e+01
5.086691426007579064e-01 3.631503206976318232e+00 1.101596022308221166e+02
5.045408095827467188e-01 3.726256782674196355e+00 5.491557859520966645e+01
4.921891116391128307e-01 3.918136348949722958e+00 4.503409292185878599e+01
3.647622440571243185e-01 3.029207977986043243e+00 1.018766015882621900e+02
4.719702012956739079e-01 3.676906552604225276e+00 9.237092433907500322e+01
4.490828019100852053e-01 3.616435050280399466e+00 3.119946681301312452e+01
5.267876914018843060e-01 3.832781947312700943e+00 8.148452590486498082e+01
4.621521829068941933e-01 3.399461619009183089e+00 1.148995121933879204e+02
5.262419058632324953e-01 4.024979608257303276e+00 6.495005373603348175e+01
4.949125346103351308e-01 3.702385827358741999e+00 1.724181160731101414e+01
3.584005364578106700e-01 3.368812103570932415e+00 3.845203831279376772e+01
4.870986961793597469e-01 3.973310145526978143e+00 1.063010116426159613e+01
5.425442011809374909e-01 4.068257468081650785e+00 8.268174469855281927e+00
4.967731651952191907e-01 3.769866590580399635e+00 3.162535437660054782e+01
5.184828138358531513e-01 3.726679702554271945e+00 8.571088020782242722e+01
4.990476373099821394e-01 3.743368435491749135e+00 7.717145471852499838e+01
5.316733953107155575e-01 3.868948987114840143e+00 1.204810761884556314e+02
3.472835826265925352e-01 2.444764895707092656e+00 6.622485943444070244e+01
4.965905319696828357e-01 3.540387604393414822e+00 7.731392424264596741e+01
4.664946477842915051e-01 3.142553769160662647e+00 2.647447497336152367e+01
5.457366518745589978e-01 4.074527929678014360e+00 7.215200854042868173e+01
4.012356425904670676e-01 3.530241087996695448e+00 3.801077665504565317e+01
5.117043819667936866e-01 3.935117501029032905e+00 5.640304379984404193e+01
4.739486061219604363e-01 3.638625670369020515e+00 3.205335179996518491e+01
4.541383173923239092e-01 3.482514913812736701e+00 9.835643218829612522e+01
4.889068501455908766e-01 3.643742732438022269e+00 7.465368444658372482e+01
4.353183602519992146e-01 3.669830508427119664e+00 4.496627609264713499e+01
4.304475277125543453e-01 3.425503978810088057e+00 6.019838440153362313e+01
4.635817663772656694e-01 3.419559383163540467e+00 2.708442542706628586e+01
4.578025979741584539e-01 3.396925236951795934e+00 8.589693909027121776e+01
5.004798866361571674e-01 3.749623860343619608e+00 2.752070228844949185e+01
4.526086588487308049e-01 3.625219848911946929e+00 6.522743408263686149e+01
4.521064210279730489e-01 3.444261057082859345e+00 5.128709803334498218e+01
5.288383158460652211e-01 3.862885699589526212e+00 1.173553714331018227e+01
4.486779172741774957e-01 3.648982860010529183e+00 4.976505637991687792e+01
4.864551182857288492e-01 3.600724052398390107e+00 8.672047171976893765e+01
4.395255171153134022e-01 3.274842839214570756e+00 3.968351057004385041e+01
3.983312104326710568e-01 3.561492594060681860e+00 9.763051409975716410e+00
3.782894073017275538e-01 3.427411336375513429e+00 2.832727681160652722e+01
4.490828019100852053e-01 3.616435050280399466e+00 3.119946681301312452e+01
4.167055365527645439e-01 3.126381783765586064e+00 9.564143741532001286e+01
4.506603826379615985e-01 3.313622682565143585e+00 1.076590545237473862e+02
5.521531238099226524e-01 4.321173514833011708e+00 2.511631019461182746e+01
5.224396560712114557e-01 4.047401334779941351e+00 2.827134563268870693e+01
4.070670715190787270e-01 2.672821542567930919e+00 3.429248577370289297e+01
4.664946477842915051e-01 3.142553769160662647e+00 2.647447497336152367e+01
5.192651119454346764e-01 4.047926438508961056e+00 2.009590115083305051e+01
4.898495922081809173e-01 3.883554124576911182e+00 3.106812041665929769e+01
4.740652928072128791e-01 3.540347866707583613e+00 5.767248883617410371e+01
4.641628376579609583e-01 3.567320353856157755e+00 6.525208864717140500e+01
5.217101523137188668e-01 4.458243427032971162e+00 1.323241876933821004e+00
4.616076807209577026e-01 3.150978019721673462e+00 5.609739766447474096e+01
4.397393175849895197e-01 3.026850908428246889e+00 6.967950557281920965e+01
5.355090204221806260e-01 3.907879509526587025e+00 9.430944505190217342e+01
5.120163660459786659e-01 3.632404772542660698e+00 2.393736494099466938e+01
5.261339788454295618e-01 3.920001491485426204e+00 6.960787539842776539e+01
3.924375159509572164e-01 2.845668398167461088e+00 4.160775405801764748e+01
3.887768491546437222e-01 3.405634892850049500e+00 5.222876940861495143e+01
5.361958832105824246e-01 4.418425056676054119e+00 9.533705119768114855e+00
5.429661777821994662e-01 4.063152572796311368e+00 5.795880688084043442e+01
5.056002442269895703e-01 3.981899800024916836e+00 2.437576674524308373e+01
5.406529124845000922e-01 3.954032193197343226e+00 3.131060443460749099e+01
5.145689518835850906e-01 3.853748365822602828e+00 5.206963486608234604e+01
5.002211774968449154e-01 3.622276744679162608e+00 1.034788011843421174e+02
5.620880313188733046e-01 4.295007341234876819e+00 3.353326308773550579e+01
4.070670715190787270e-01 2.672821542567930919e+00 3.429248577370289297e+01
5.294044425401472909e-01 4.025140494690806037e+00 6.289023853200519909e+01
4.645520100026783172e-01 3.810858282678035280e+00 4.308093043866543326e+01
3.878684638388565364e-01 3.590472586543591582e+00 2.063718001926639545e+01
5.138536404409798086e-01 3.931112570606372980e+00 6.570575495762608398e+01
4.995795872120250003e-01 3.893813585173937497e+00 5.257865841350471214e+01
5.323173127831827278e-01 3.909844131003557433e+00 3.171270713454012125e+01
4.219858480275755497e-01 3.638355418244282546e+00 3.835601466412381200e+01
5.384103540440198232e-01 4.043070571229593568e+00 3.921887624371740344e+01
5.098289812832014212e-01 3.718328285563331725e+00 6.844713474828388655e+01
4.779595081159675463e-01 3.739856080732775201e+00 3.989911516563851990e+01
4.818218349671092859e-01 3.664994790569196859e+00 3.063235245593386225e+01
4.740652928072128791e-01 3.540347866707583613e+00 5.767248883617410371e+01
4.892984742798640596e-01 3.709011230529894565e+00 8.361887806006865276e+01
4.261891206704155888e-01 3.711784879044210950e+00 2.423773504115315802e+01
4.857735822524256175e-01 3.471006049239965030e+00 1.607073508489167324e+01
5.497419575543901482e-01 4.101035117128104091e+00 3.430509539270781971e+01
4.660698904876194870e-01 3.633960459189669479e+00 7.468735174196447701e+01
4.865308765714075889e-01 3.425475821361971818e+00 1.246163568975959492e+02
5.130650919243966435e-01 3.968491023424161046e+00 6.017337495494851396e+01
5.056002442269895703e-01 3.981899800024916836e+00 2.437576674524308373e+01
4.578025979741584539e-01 3.396925236951795934e+00 8.589693909027121776e+01
4.929689931473908437e-01 3.397655116486149929e+00 4.091287253606949292e+01
4.821314568093106878e-01 3.856883813457311128e+00 3.453848160001198409e+01
3.928461625005206237e-01 3.471509325461275886e+00 1.136026255384372519e+00
5.085472235555303921e-01 3.713799975824487287e+00 5.305812276336274635e+01
5.126310309094347373e-01 3.740097487214171679e+00 8.030596557458754603e+01
4.160831377066562808e-01 2.666981411670159563e+00 3.429106403157792471e+01
5.422456778720849968e-01 4.049171398965046187e+00 3.468194065015387650e+01
3.887768491546437222e-01 3.405634892850049500e+00 5.222876940861495143e+01
5.086691426007579064e-01 3.631503206976318232e+00 1.101596022308221166e+02
4.490828019100852053e-01 3.616435050280399466e+00 3.119946681301312452e+01
4.954207514428050629e-01 3.876517468287977053e+00 1.807165855765072138e+01
5.117043819667936866e-01 3.935117501029032905e+00 5.640304379984404193e+01
5.163252973914786992e-01 3.697271703192081205e+00 5.585115736577259327e+01
4.942960358676788957e-01 3.506108397565118384e+00 4.525762145217878896e+01
4.689139468822856038e-01 3.574309019639761331e+00 7.554142625119285981e+01
4.912758360976350325e-01 3.728491915837307324e+00 8.129340727566201963e+01
4.369687554669208218e-01 3.412083686011985417e+00 8.974726870774073006e+01
3.136714414977794796e-01 3.018733901818252185e+00 5.024827510294542776e+01
4.636997027734617305e-01 3.507076534149765834e+00 8.507437570961961626e+00
3.575020360993543811e-01 3.345589227918095876e+00 1.212627815768885142e+01
4.611487067413533314e-01 3.369986504849650899e+00 3.687704414839176081e+01
4.901957219511450248e-01 3.379987047952585755e+00 1.091066851537798073e+02
5.162753294377867563e-01 3.783066281239256146e+00 4.115659591034543752e+01
4.826184632456798074e-01 3.634421793333471484e+00 5.582280079656644745e+01
5.267876914018843060e-01 3.832781947312700943e+00 8.148452590486498082e+01
4.823189117612465271e-01 3.636608722077324884e+00 6.897791695253634714e+01
2.682040989860006164e-01 2.730479096155788099e+00 5.759427732085583074e+01
4.831581631026331536e-01 3.524367851750560998e+00 3.869742660689701097e+01
2.874836124062789544e-01 2.837297479448488424e+00 5.462455859227194566e+01
3.797787349375043586e-01 3.249681405603783269e+00 4.440885863920475174e+01
3.647622440571243185e-01 3.029207977986043243e+00 1.018766015882621900e+02
4.647434663897067608e-01 3.737066461720010224e+00 1.993996387931586867e+01
4.468327450340059404e-01 3.562793010078631806e+00 6.912537013476205061e+01
4.739486061219604363e-01 3.638625670369020515e+00 3.205335179996518491e+01
5.238212837253453102e-01 3.900798093082540330e+00 9.064025713207297485e+01
5.146637582730596572e-01 4.016536533840389112e+00 3.044846803520997014e+01
4.883103769872654265e-01 3.469587556217368807e+00 3.294373808247337365e+01
4.160831377066562808e-01 2.666981411670159563e+00 3.429106403157792471e+01
4.704897661159117561e-01 3.484002310857997387e+00 2.290337348538916729e+01
4.870986961793597469e-01 3.973310145526978143e+00 1.063010116426159613e+01
4.313598939878755534e-01 3.748373412558911433e+00 2.786958908636776044e+01
3.689225200429731011e-01 3.185839475934448384e+00 5.419237229682788382e+01
5.117043819667936866e-01 3.935117501029032905e+00 5.640304379984404193e+01
4.853375973405726906e-01 3.780889188251266297e+00 2.327268387256808779e+01
4.331398149491836325e-01 3.778077971055713302e+00 2.765413492766866455e+01
5.469573622853196593e-01 4.038305411362759223e+00 5.640751355934892075e+01
4.867909475522307350e-01 4.154676920420125263e+00 1.238868875478141263e+01
4.752548657420361256e-01 3.463362813893843484e+00 1.593327756494731773e+01
5.450977768132441170e-01 4.020943999888986653e+00 8.355340370595587274e+01
5.149172362848419837e-01 3.685508685977714194e+00 1.041973008624356964e+02
5.325118049621438976e-01 3.923272950845877016e+00 1.019146388589504113e+02
4.641628376579609583e-01 3.567320353856157755e+00 6.525208864717140500e+01
5.183050429961275629e-01 4.113423286605156548e+00 2.400682965687544623e+01
4.237102331348490125e-01 3.298783371460994651e+00 7.824927062217332718e+01
4.313598939878755534e-01 3.748373412558911433e+00 2.786958908636776044e+01
4.807222725928061990e-01 4.229836090699270912e+00 7.767833211898043544e+00
3.689225200429731011e-01 3.185839475934448384e+00 5.419237229682788382e+01
4.818218349671092859e-01 3.664994790569196859e+00 3.063235245593386225e+01
5.276570862582061761e-01 3.804920346081721139e+00 5.579747244025599429e+01
5.130650919243966435e-01 3.968491023424161046e+00 6.017337495494851396e+01
4.834096996994934337e-01 3.808147947564109792e+00 3.684720399580653094e+01
4.526086588487308049e-01 3.625219848911946929e+00 6.522743408263686149e+01
4.623662536165336068e-01 3.295381964783745232e+00 9.514044593829299856e+01
5.267235692469242059e-01 3.928192653895506758e+00 3.066783279703163601e+01
4.635817663772656694e-01 3.419559383163540467e+00 2.708442542706628586e+01
5.692678934817997360e-01 4.436280874898690385e+00 1.535577858417569530e+01
3.931997210428519463e-01 2.786186576984830854e+00 4.919009232579279001e+01
5.429661777821994662e-01 4.063152572796311368e+00 5.795880688084043442e+01
5.138536404409798086e-01 3.931112570606372980e+00 6.570575495762608398e+01
5.282477011246312637e-01 4.296370369778324871e+00 1.959069457230791045e+01
4.853375973405726906e-01 3.780889188251266297e+00 2.327268387256808779e+01
5.656464973642695293e-01 4.379430182994145326e+00 2.454525137472397489e+01
4.076401915742675630e-01 3.266340573074938636e+00 6.612251781448873089e+01
4.657237029209588819e-01 3.098509153497675417e+00 6.877151226497294090e+01
5.014525404605357783e-01 3.797330667536281013e+00 6.410642428891027578e+01
5.124216102521409466e-01 3.886141747882915443e+00 4.066980760367557934e+01
4.963252761297400895e-01 4.037583814304658070e+00 3.202260468613072675e+01
4.682740546370054435e-01 3.668935589162571898e+00 3.168383159221783885e+01
5.692678934817997360e-01 4.436280874898690385e+00 1.535577858417569530e+01
3.522624669204610370e-01 2.836633966493243175e+00 4.112642307581188561e+01
5.080513739780337934e-01 4.003424323673687724e+00 8.064015654608112982e+00
3.780479358875059592e-01 3.285939520300841021e+00 6.389712401617585869e+01
5.814159675631370705e-01 4.442821681736400130e+00 2.612236448541737843e+01
4.061888840024985292e-01 3.271537676437027642e+00 7.391792370446590610e+01
4.495779165293449786e-01 3.158979958477013739e+00 5.856856831226538418e+01
4.647434663897067608e-01 3.737066461720010224e+00 1.993996387931586867e+01
4.962204490496402443e-01 3.638602159130543523e+00 6.768889420526568301e+01
2.874836124062789544e-01 2.837297479448488424e+00 5.462455859227194566e+01
4.578633547071915277e-01 3.665843175586623204e+00 6.900175807997615607e+01
5.217101523137188668e-01 4.458243427032971162e+00 1.323241876933821004e+00
4.430713973999662603e-01 3.594034863364732324e+00 7.111175217640594326e+01
5.085472235555303921e-01 3.713799975824487287e+00 5.305812276336274635e+01
5.374374319401664657e-01 3.956880273966816297e+00 4.371513749059485576e+01
4.312075348142490050e-01 3.359239368463044162e+00 6.397624567817049268e+01
4.387318436440055258e-01 3.591061632323020003e+00 2.352309838811292764e+01
3.522624669204610370e-01 2.836633966493243175e+00 4.112642307581188561e+01
4.867909475522307350e-01 4.154676920420125263e+00 1.238868875478141263e+01
4.867790239333200653e-01 3.391854905568587153e+00 3.543882554970191734e+01
4.304475277125543453e-01 3.425503978810088057e+00 6.019838440153362313e+01
4.845974548619180755e-01 3.434461138208901865e+00 4.697786811127264883e+01
5.292065326589360241e-01 4.051804124587185640e+00 4.732470213516647561e+01
5.655616568030863434e-01 4.388579348160666527e+00 2.853940872100977089e+01
4.586752850185478181e-01 3.280492558851477725e+00 2.087039423323221854e+01
4.867790239333200653e-01 3.391854905568587153e+00 3.543882554970191734e+01
5.397329560559119832e-01 3.960339683487831053e+00 5.487925304259061221e+01
5.337445951152102186e-01 3.908471579946856345e+00 6.023282955065018740e+01
3.548177550793514268e-01 3.251698211574266750e+00 3.832076737097455066e+01
4.526086588487308049e-01 3.625219848911946929e+00 6.522743408263686149e+01
5.192651119454346764e-01 4.047926438508961056e+00 2.009590115083305051e+01
4.349823694430683396e-01 3.645929519628058557e+00 4.837543866824512406e+01
4.949652968404918418e-01 3.704021381202222241e+00 4.324298943545478835e+01
4.971241125889400703e-01 3.577101619429521762e+00 5.123909718185524298e+01
4.704897661159117561e-01 3.484002310857997387e+00 2.290337348538916729e+01
5.248261182038455042e-01 3.842694960174272811e+00 3.683107889790235845e+01
4.831581631026331536e-01 3.524367851750560998e+00 3.869742660689701097e+01
4.645520100026783172e-01 3.810858282678035280e+00 4.308093043866543326e+01
4.990212497846919781e-01 3.773592232898957732e+00 8.111636387167737894e+01
5.323173127831827278e-01 3.909844131003557433e+00 3.171270713454012125e+01
5.080513739780337934e-01 4.003424323673687724e+00 8.064015654608112982e+00
4.725005091169232063e-01 3.802311716399737751e+00 3.853937303770007361e+01
4.312075348142490050e-01 3.359239368463044162e+00 6.397624567817049268e+01
4.261891206704155888e-01 3.711784879044210950e+00 2.423773504115315802e+01
4.965905319696828357e-01 3.540387604393414822e+00 7.731392424264596741e+01
5.144898263730437460e-01 3.727465031332528600e+00 5.538542183936786500e+01
4.754896620990103351e-01 4.073088642512492363e+00 1.621591901487363430e+01
4.579149974241278898e-01 3.499135951120770471e+00 4.024309160481026026e+01
5.142436485823720371e-01 3.739212630467794618e+00 5.672876905272720194e+01
3.472835826265925352e-01 2.444764895707092656e+00 6.622485943444070244e+01
5.267235692469242059e-01 3.928192653895506758e+00 3.066783279703163601e+01
5.230368976346909671e-01 3.965344995482943613e+00 6.700523169274873680e+01
4.250977670817490672e-01 3.847353822922630506e+00 1.567812813715899267e+01
5.293456682250675671e-01 3.850925719870488706e+00 4.585085228126060031e+01
4.598585993628885316e-01 3.490823945581840171e+00 6.388932409274153912e+01
5.217101523137188668e-01 4.458243427032971162e+00 1.323241876933821004e+00
4.521123709144818648e-01 3.581354628450950539e+00 2.031052934367494345e+01
4.085949525664078763e-01 3.617864327382987799e+00 3.701299989960048720e+00
4.506603826379615985e-01 3.313622682565143585e+00 1.076590545237473862e+02
5.267876914018843060e-01 3.832781947312700943e+00 8.148452590486498082e+01
4.949125346103351308e-01 3.702385827358741999e+00 1.724181160731101414e+01
4.611487067413533314e-01 3.369986504849650899e+00 3.687704414839176081e+01
5.138536404409798086e-01 3.931112570606372980e+00 6.570575495762608398e+01
4.289360767158298948e-01 3.643143898720698104e+00 1.399702083472774206e+01
4.725005091169232063e-01 3.802311716399737751e+00 3.853937303770007361e+01
4.371222975473967320e-01 3.584764289016801442e+00 6.910381110606148525e+01
4.979983596482016051e-01 3.793485915679042808e+00 4.123390983716436153e+01
5.120163660459786659e-01 3.632404772542660698e+00 2.393736494099466938e+01
4.660698904876194870e-01 3.633960459189669479e+00 7.468735174196447701e+01
4.012356425904670676e-01 3.530241087996695448e+00 3.801077665504565317e+01
4.990212497846919781e-01 3.773592232898957732e+00 8.111636387167737894e+01
4.748574398765452731e-01 3.974057577793445706e+00 2.559643476665746675e+01
5.095065114692756136e-01 3.872065741822935170e+00 2.571611698755154407e+01
4.431640384359465390e-01 3.614608877908178641e+00 4.742063018583823464e+01
4.338776360515577135e-01 3.577981949085754287e+00 6.001575980492520301e+01
4.392258619944413578e-01 3.750158688780323324e+00 3.389451169647698947e+01
5.450977768132441170e-01 4.020943999888986653e+00 8.355340370595587274e+01
5.426641580997697556e-01 4.197547277508237862e+00 3.946519492434561016e+01
4.781127237231415084e-01 3.549338167075362538e+00 5.596063082294477908e+01
5.082972117654873667e-01 3.588093388649717497e+00 9.661134219939089007e+01
4.990476373099821394e-01 3.743368435491749135e+00 7.717145471852499838e+01
4.722394038570278951e-01 3.707844553109415742e+00 2.481622796873111980e+01
3.782894073017275538e-01 3.427411336375513429e+00 2.832727681160652722e+01
4.311572222007020727e-01 3.538150144005208553e+00 3.678394023893240217e+00
3.996359146669048457e-01 3.344437678995744179e+00 4.364412858672396567e+01
4.743129970814043972e-01 3.446412604151887216e+00 9.261920037724286203e+01
5.521531238099226524e-01 4.321173514833011708e+00 2.511631019461182746e+01
5.224396560712114557e-01 4.047401334779941351e+00 2.827134563268870693e+01
4.901957219511450248e-01 3.379987047952585755e+00 1.091066851537798073e+02
4.831581631026331536e-01 3.524367851750560998e+00 3.869742660689701097e+01
4.331398149491836325e-01 3.778077971055713302e+00 2.765413492766866455e+01
4.186840332156656075e-01 3.857166152391293679e+00 1.540006344725909315e+01
5.316733953107155575e-01 3.868948987114840143e+00 1.204810761884556314e+02
4.979983596482016051e-01 3.793485915679042808e+00 4.123390983716436153e+01
3.647622440571243185e-01 3.029207977986043243e+00 1.018766015882621900e+02
3.894120259488773605e-01 3.291950062323316217e+00 6.240002868777921918e+01
3.522624669204610370e-01 2.836633966493243175e+00 4.112642307581188561e+01
4.834096996994934337e-01 3.808147947564109792e+00 3.684720399580653094e+01
5.146637582730596572e-01 4.016536533840389112e+00 3.044846803520997014e+01
3.902882931725404347e-01 2.964334675895568871e+00 4.804611788160843133e+01
4.804883140841380573e-01 3.779094828891423674e+00 2.081565197514363774e+01
5.110232469758970719e-01 3.622096390567352664e+00 9.687344718833202251e+01
5.295647050527341193e-01 3.975384849385182218e+00 1.995746424311933964e+01
3.472835826265925352e-01 2.444764895707092656e+00 6.622485943444070244e+01
4.506881904634836289e-01 3.484566470774273839e+00 4.869378132763287681e+01
4.831569080904891678e-01 3.462311035815249127e+00 5.348493447465882866e+01
4.963444726727161971e-01 3.926502582102019634e+00 4.946791874082893514e+01
5.184828138358531513e-01 3.726679702554271945e+00 8.571088020782242722e+01
4.250977670817490672e-01 3.847353822922630506e+00 1.567812813715899267e+01
5.282477011246312637e-01 4.296370369778324871e+00 1.959069457230791045e+01
4.883103769872654265e-01 3.469587556217368807e+00 3.294373808247337365e+01
5.165482586459300141e-01 3.855182197621563667e+00 1.335318662889601882e+01
5.149172362848419837e-01 3.685508685977714194e+00 1.041973008624356964e+02
4.137104675535749898e-01 3.301622489405128924e+00 4.250768244370401305e+01
4.967860973867215257e-01 3.785940915014703201e+00 2.988791715711585795e+01
4.167055365527645439e-01 3.126381783765586064e+00 9.564143741532001286e+01
4.092201887284532269e-01 3.454785094922052657e+00 4.802234574132218370e+01
