weight logl gamma delta nu_max
0.000000000000000000e+00 -2.086307127924468659e+05 1.617314190906752325e+00 4.955797880208174355e+00 4.409044043604200169e+01
0.000000000000000000e+00 -2.084003323334776214e+05 1.034694367804108728e+00 3.842247045717852139e+00 8.595165539143089006e+01
0.000000000000000000e+00 -2.061448986259092635e+05 1.246755009474842080e+00 3.988648490524567158e+00 3.627711691046941667e+01
0.000000000000000000e+00 -2.060188448374430009e+05 1.045950846794660105e+00 3.421384910593967099e+00 2.892676799269971966e+01
0.000000000000000000e+00 -2.045968398820334114e+05 1.402090466370786492e+00 4.195670799371647774e+00 3.078440880475006125e+01
0.000000000000000000e+00 -2.044412268324378820e+05 1.250100847547059191e+00 4.609708281854020484e+00 1.374699546867763900e+02
0.000000000000000000e+00 -2.041626330318949767e+05 1.123201609800366096e+00 3.925449508345581151e+00 6.327774922240266164e+01
0.000000000000000000e+00 -2.040394667194299691e+05 9.801111834808684531e-01 3.462067854766199382e+00 5.193181201358127907e+01
0.000000000000000000e+00 -2.040097613804420689e+05 1.378875159202572531e+00 4.242985168726439049e+00 3.577501784116512340e+01
0.000000000000000000e+00 -2.038405406645570183e+05 1.471737769697885723e+00 4.074717017025250243e+00 2.273422211973362295e+01
0.000000000000000000e+00 -2.036333572733309702e+05 1.383526314937472135e+00 4.347651929187801301e+00 4.178209163626911504e+01
0.000000000000000000e+00 -2.035269674119004922e+05 1.339258564019421671e+00 4.511766864605322169e+00 6.723451919844437441e+01
0.000000000000000000e+00 -2.034658042571329570e+05 1.543022133136527696e+00 4.412278937419189973e+00 2.912659333817523333e+01
0.000000000000000000e+00 -2.034548708415735164e+05 1.285861645432052391e+00 4.083738866547721891e+00 3.890873974224970056e+01
0.000000000000000000e+00 -2.033834411355255288e+05 2.960097583132778265e+00 4.080623414615793365e+00 8.708115852981993044e+01
0.000000000000000000e+00 -2.028160665333336219e+05 1.054108580235602499e+00 3.832176471483127234e+00 8.619816125438029530e+01
0.000000000000000000e+00 -2.026213372288908868e+05 1.138299551035117707e+00 4.013062964195828641e+00 7.430322815588476715e+01
0.000000000000000000e+00 -2.024925653482313501e+05 1.353217880607032964e+00 4.040328751659927775e+00 2.940190708079610715e+01
0.000000000000000000e+00 -2.024568693076824129e+05 1.219769268968759368e+00 3.806977687989119730e+00 3.156489413844163039e+01
0.000000000000000000e+00 -2.020156782761766226e+05 1.144835352686938146e+00 4.125276759614290079e+00 9.592211054849661878e+01
0.000000000000000000e+00 -2.015574731252683268e+05 2.050243092161917691e+00 5.009594331089513020e+00 2.227694733938567850e+01
0.000000000000000000e+00 -2.013955564610059082e+05 1.643543470611228852e+00 4.560895291589582179e+00 2.874551803651004178e+01
0.000000000000000000e+00 -2.007187472196216695e+05 1.573404408870235027e+00 4.567990076107519393e+00 3.415161141705212344e+01
0.000000000000000000e+00 -1.981725743486414431e+05 1.001044731957638767e+00 3.668233790588909748e+00 1.014263682181277204e+02
0.000000000000000000e+00 -1.976247332152080198e+05 1.067011801471299481e+00 3.837313484848269507e+00 9.491590147366156316e+01
0.000000000000000000e+00 -1.975133680395456322e+05 1.046796773980541939e+00 3.777612265587744211e+00 9.540541217908005933e+01
0.000000000000000000e+00 -1.964983011569197697e+05 1.139464881449889555e+00 4.097209756971674111e+00 1.120258059414634033e+02
0.000000000000000000e+00 -1.963636453872309066e+05 1.233928299346774615e+00 3.953168742582876760e+00 4.505551283371814719e+01
0.000000000000000000e+00 -1.962905356768323691e+05 8.735690727538052425e-01 3.175416003673190879e+00 7.750308936942965943e+01
0.000000000000000000e+00 -1.961287321823744278e+05 1.606966369131561656e+00 4.531130628343072786e+00 3.237611753028103578e+01
