gamma delta nu_max
4.465264655845324615e-01 3.571640424783014911e+00 4.816851676086261591e+01
4.764223090221924028e-01 3.731269927175779433e+00 4.897878447768156462e+01
5.151286362157255772e-01 3.857491113957728590e+00 6.251114228163980613e+01
5.110502934359060223e-01 3.735559216284822792e+00 5.007881064321305331e+01
4.146993437146964112e-01 3.167593304031376178e+00 7.615487052862062001e+01
3.330300443650513476e-01 2.989934668321273747e+00 3.249636553960899477e+01
4.755717576194489205e-01 3.836297048277805821e+00 4.362935860155530321e+01
5.144095046131201832e-01 3.934355089006893014e+00 6.553613283736471828e+01
4.906319631771629552e-01 3.774163882899494116e+00 6.281635242596712487e+01
4.197886316673360430e-01 3.618678057076090138e+00 7.478798648841348040e+00
5.161870665425052351e-01 3.717186507223439573e+00 4.499879418888212967e+01
2.792094655270351833e-01 2.996238909644429071e+00 3.496126111076394949e+01
4.516942210081387188e-01 3.454313338718112192e+00 1.157025744160036993e+02
5.376048563396027546e-01 3.946933301062059751e+00 7.067447593292283159e+01
4.219539033019943375e-01 3.458550824751324360e+00 4.754207592165282392e+01
3.795478013078179558e-01 2.733450243886527353e+00 6.935545978481974316e+01
4.422200290731519434e-01 3.919821401596428778e+00 2.050702684140857457e+01
3.795478013078179558e-01 2.733450243886527353e+00 6.935545978481974316e+01
4.913981599790890886e-01 3.800742279625497044e+00 5.492403629256074282e+01
4.677028913592593540e-01 4.046416707283572833e+00 1.227878440813951499e+01
5.381145467390621162e-01 4.013317466233542241e+00 6.434660436755513047e+01
5.550023017021505911e-01 4.150937030116244486e+00 4.066284856399143166e+01
5.455922405633985006e-01 4.055390692428552768e+00 7.558950326423756394e+01
5.421492790515410887e-01 4.020189771396228018e+00 6.628202248537226637e+01
5.101597483270529088e-01 3.640004970380803062e+00 8.186354808520007964e+01
3.933071763023843204e-01 3.087557465412023472e+00 8.244352343508217018e+01
4.430795302039791661e-01 3.468685519647447979e+00 6.089337488736026671e+01
5.025919503187139536e-01 4.010276272829303323e+00 2.087484802995659550e+01
5.415262620271781291e-01 4.066154659604807264e+00 5.133318564443244725e+01
5.055190613367597230e-01 3.733448307132904098e+00 4.757525520165002320e+01
4.435541945600771641e-01 3.550280525790318720e+00 2.751153917894821177e+01
4.547628366874723049e-01 3.633745346097571716e+00 8.214329204210338276e+01
4.738696390572252337e-01 3.568617977366705052e+00 7.960062358805160443e+00
5.318915853574555097e-01 4.016089882831652247e+00 1.800539732515335345e+01
5.237596666245882826e-01 3.833860256554931123e+00 7.524314917803043556e+01
5.423666296424959343e-01 3.964944476493495795e+00 5.755266837796602175e+01
5.134689007069089817e-01 4.127169037901646576e+00 2.707643771226229745e+01
5.483086039791267297e-01 4.125801919412522167e+00 5.956958920778476596e+01
4.686704284948119970e-01 3.647036785722215679e+00 5.120751260871296751e+01
5.043491686767466176e-01 3.770925703552148622e+00 8.594869047662891148e+01
4.241576876970376553e-01 3.356360739927511272e+00 1.167757333692401289e+02
5.070963349767552142e-01 3.809936174333570680e+00 8.149799153682361919e+01
5.376048563396027546e-01 3.946933301062059751e+00 7.067447593292283159e+01
4.308554981659749039e-01 2.986160358494746703e+00 9.943995540960662538e+01
5.465782346612808595e-01 4.046973878062114949e+00 8.424960713113203781e+01
4.136661053582690872e-01 2.976274011295618749e+00 2.340955876772144961e+01
3.653555078778600862e-01 3.069257327891306897e+00 6.177178120348838775e+01
4.615410098472239042e-01 3.396330891076617675e+00 3.269340965839492696e+01
5.496047659132299312e-01 4.175878489715835862e+00 4.066184066157313737e+01
5.154541481781931278e-01 3.901940758400370246e+00 8.666832665426584015e+01
4.645768606063636064e-01 3.457593395924289492e+00 9.136490338026214886e+01
3.844777361164444240e-01 3.150211170592039700e+00 9.906960885295723074e+01
4.560660505495541805e-01 3.706101005115337355e+00 1.599106617868643099e+01
3.827070774221730254e-01 3.052412909120694628e+00 3.071001842562368012e+01
4.114125392062750741e-01 3.378695302266581102e+00 5.049225169644155642e+01
3.575087260526494948e-01 2.833164133528718764e+00 5.898316043756176441e+01
5.179634070939088675e-01 3.924571703130658396e+00 7.971757318579984997e+01
3.725978768838926758e-01 3.210110848179109855e+00 6.806765670901619103e+01
4.035065675247284656e-01 3.388073354599476339e+00 2.827243389218186209e+01
3.598959267932901884e-01 3.455193813203354836e+00 1.020415594407907633e+01
5.318915853574555097e-01 4.016089882831652247e+00 1.800539732515335345e+01
5.162962378000024444e-01 3.834308969485140217e+00 7.431103136197381787e+01
5.172772634458369101e-01 3.761273647193796865e+00 6.423883090874207369e+01
5.173418304126752298e-01 3.753494266873499186e+00 6.444228875841737647e+01
5.146684101536950218e-01 3.717868056791062248e+00 9.649200513087775732e+01
4.399381000647708539e-01 3.641444027494187274e+00 6.569326553965115068e+01
4.552487664639268683e-01 3.752739826903368048e+00 3.975194973401374199e+01
5.068182293754781576e-01 3.900030932155071905e+00 7.334611609001278509e+01
4.691711661907278508e-01 3.668507312154900113e+00 2.836612832856762623e+01
3.731880018691500212e-01 3.148719842306787697e+00 2.871328434342766656e+01
5.421492790515410887e-01 4.020189771396228018e+00 6.628202248537226637e+01
4.283918939926389946e-01 3.532264171965548982e+00 4.327232260633008565e+01
5.053183544111042869e-01 3.992988286889799010e+00 3.737837400739344673e+01
4.656175996916009918e-01 3.590714167465090867e+00 2.592345349022001955e+01
4.471384780474358944e-01 3.520214695797673876e+00 5.111594340126380587e+01
4.426359592927817665e-01 3.067894941402958153e+00 1.130284619135041169e+02
5.629743284396611092e-01 4.403925331299220147e+00 1.584486041050673322e+01
3.536622996743057357e-01 3.284777411215646037e+00 1.265842366133235686e+01
5.266163891226013360e-01 3.820080028379776671e+00 1.040457443480324855e+02
3.235054040466769365e-01 2.866836538404572199e+00 6.178884035250695916e+01
4.266999136965250461e-01 3.428694878575389904e+00 7.593810050485929253e+01
2.792094655270351833e-01 2.996238909644429071e+00 3.496126111076394949e+01
5.185538486749191600e-01 3.843741344099569357e+00 5.847000789543500332e+01
4.451295533469032950e-01 3.353758233465338634e+00 4.108561183127959993e+01
4.823906933323423019e-01 3.862026317853683999e+00 1.462917313117008433e+01
4.084092018463856277e-01 3.538948633541718181e+00 4.027656498745496805e+01
4.274678396331426100e-01 3.042874033762204000e+00 6.834502135211960194e+01
5.020582255033727570e-01 3.754414414286073587e+00 1.455845849525141489e+01
4.693991082820447858e-01 3.666362945776827420e+00 3.298604388782784014e+01
5.493882692067506568e-01 4.310796031495200964e+00 5.011966230654898879e+00
4.955072842206726946e-01 3.812217973874253207e+00 3.039592176105520593e+01
3.807769671144336510e-01 3.395614331599362323e+00 4.153004703765586925e+01
4.709805317547330894e-01 3.911357510597686993e+00 3.267037698991620687e+01
5.144928978437236511e-01 4.107935572407395597e+00 9.426586718969851120e+00
4.800215821726956378e-01 3.772701348411299893e+00 7.793166804664588199e+01
5.012839062358594999e-01 3.806820579710314068e+00 8.863265356522396132e+01
4.219539033019943375e-01 3.458550824751324360e+00 4.754207592165282392e+01
3.330300443650513476e-01 2.989934668321273747e+00 3.249636553960899477e+01
5.285213901975815975e-01 3.920068245693192566e+00 5.439335239886945317e+01
4.559313536012286061e-01 3.615822909847701272e+00 6.302120673166036369e+01
4.894906056310512898e-01 3.850484523222471367e+00 2.817044459583684102e+01
4.960154657957547286e-01 3.744733740476874129e+00 3.642548617317476101e+01
5.161504304553159450e-01 3.876162998146462701e+00 5.986147850705172146e+01
5.272837017313591890e-01 3.988437440665134393e+00 6.525203887657666257e+01
4.308554981659749039e-01 2.986160358494746703e+00 9.943995540960662538e+01
4.426757532584022492e-01 3.380452481203113813e+00 1.050178630493344230e+02
4.850013804299626585e-01 3.646828717153658861e+00 3.699202689898190499e+01
4.574863743350865430e-01 3.271894090810976596e+00 7.197219656613177108e+01
5.179739242907323016e-01 3.726176191694737128e+00 5.865407006215021823e+01
5.329069479511734375e-01 4.107419915319360904e+00 1.781295964726943737e+01
4.531904827644612777e-01 3.381538894247377414e+00 1.043847333801713262e+02
3.938903040076275897e-01 3.151188498711680275e+00 1.710585467466767540e+01
5.007101409558939453e-01 3.880655097055643044e+00 6.375540163885118261e+01
4.435541945600771641e-01 3.550280525790318720e+00 2.751153917894821177e+01
5.515089466034663879e-01 4.136958693180780244e+00 5.082560444481289608e+01
3.598959267932901884e-01 3.455193813203354836e+00 1.020415594407907633e+01
5.107751112653432513e-01 3.789390111021413432e+00 8.961968005536238024e+01
5.279555827592798956e-01 4.040645997542318568e+00 6.334078422745338344e+01
4.722533096835768163e-01 3.981026090014198715e+00 4.953515174794759446e+00
5.173418304126752298e-01 3.753494266873499186e+00 6.444228875841737647e+01
3.653555078778600862e-01 3.069257327891306897e+00 6.177178120348838775e+01
4.600168115371179312e-01 3.188547048987078192e+00 3.649077957365048519e+01
2.840990017399671608e-01 3.238214901453822847e+00 1.555674208129742198e+01
4.919872608021882421e-01 3.395596387876155475e+00 9.204214901205281762e+01
4.556099908794528641e-01 3.871085953082422648e+00 2.280435842343725739e+01
4.861884039634178922e-01 3.694363398833858447e+00 4.813611293108107247e+01
5.421492790515410887e-01 4.020189771396228018e+00 6.628202248537226637e+01
4.750395351742389138e-01 3.353649221420615945e+00 7.495334350164121417e+01
4.902750432974525285e-01 3.476328023413013391e+00 3.448778930826937028e+01
5.262724826178402093e-01 3.934148025399762272e+00 8.181094312813306146e+01
4.935115785104713382e-01 3.738383550013121059e+00 4.248575780458374140e+01
4.197886316673360430e-01 3.618678057076090138e+00 7.478798648841348040e+00
4.197886316673360430e-01 3.618678057076090138e+00 7.478798648841348040e+00
4.722533096835768163e-01 3.981026090014198715e+00 4.953515174794759446e+00
5.084383754465626737e-01 3.691457510194703140e+00 7.267433656625361493e+01
4.765922573005558771e-01 3.796681796119786956e+00 1.831977709317250458e+01
3.574178695252410165e-01 3.249434680545341347e+00 4.852664495999087535e+01
4.920061044627068725e-01 3.581135599905647560e+00 7.154484757442237708e+01
4.406250971085066137e-01 3.038319993508943995e+00 5.388363234495118093e+01
4.544971935514336980e-01 3.555367910572339252e+00 1.128134681107371762e+02
4.283918939926389946e-01 3.532264171965548982e+00 4.327232260633008565e+01
4.764835854260034420e-01 3.649673242696212405e+00 9.055517151771999806e+01
3.322328782016119586e-01 3.533665638830610689e+00 1.220319280925481564e+01
4.531904827644612777e-01 3.381538894247377414e+00 1.043847333801713262e+02
4.777264303608657059e-01 3.449053635313832800e+00 1.638992468320832074e+01
4.800215821726956378e-01 3.772701348411299893e+00 7.793166804664588199e+01
4.531904827644612777e-01 3.381538894247377414e+00 1.043847333801713262e+02
5.126460070882344899e-01 3.898574072229088916e+00 5.719551317501654353e+01
3.455190860432919564e-01 2.661084754482212045e+00 8.054831717370532829e+01
5.541164616203818616e-01 4.218857318898153075e+00 1.393373719564764457e+01
5.001583432775031923e-01 3.871848871850296359e+00 1.083727993375272547e+01
4.399381000647708539e-01 3.641444027494187274e+00 6.569326553965115068e+01
3.839771556051900792e-01 3.294104217888565778e+00 2.338442453154636524e+01
3.523047251065580809e-01 3.226460921686179262e+00 1.339160473314418454e+01
3.574178695252410165e-01 3.249434680545341347e+00 4.852664495999087535e+01
4.687019772240195170e-01 3.531806427566367201e+00 6.657210371587071052e+01
5.061773347009848045e-01 3.848085971225719160e+00 6.079650092340053646e+01
4.590160112805852233e-01 3.706314521492116931e+00 3.923346608439977246e+01
5.070963349767552142e-01 3.809936174333570680e+00 8.149799153682361919e+01
4.620350004741280436e-01 3.460832331269313222e+00 7.327092871148110476e+01
5.091575059229003219e-01 3.751544852648832418e+00 1.151717796925945834e+02
5.301707844053755725e-01 4.001744492529513586e+00 6.345677949338361401e+01
3.452343712824375022e-01 3.536296698146095263e+00 9.944095892750787868e+00
4.153796730037961904e-01 3.522884916376586961e+00 6.381827214354883893e+01
4.861405448071982605e-01 3.615978846090381893e+00 3.267591006715579738e+01
5.126460070882344899e-01 3.898574072229088916e+00 5.719551317501654353e+01
5.173486544170401435e-01 3.938404095051337261e+00 7.457306820701356287e+01
5.431092802438189926e-01 4.004882270125462718e+00 4.167031804173929999e+01
5.318915853574555097e-01 4.016089882831652247e+00 1.800539732515335345e+01
4.880829523087175659e-01 3.660484802978140273e+00 1.925309095527265413e+01
5.140180687456776809e-01 3.950338210682369677e+00 6.493166869168554456e+01
4.804293039819305111e-01 3.812655375860327656e+00 2.401756562077888901e+01
3.988921963816240979e-01 3.640967613703074868e+00 8.482250887127641192e+00
4.114125392062750741e-01 3.378695302266581102e+00 5.049225169644155642e+01
5.629743284396611092e-01 4.403925331299220147e+00 1.584486041050673322e+01
5.179634070939088675e-01 3.924571703130658396e+00 7.971757318579984997e+01
4.584959516751536679e-01 3.404929530684010608e+00 8.631184476909768932e+01
5.272837017313591890e-01 3.988437440665134393e+00 6.525203887657666257e+01
4.930680392272328572e-01 3.577989729001366914e+00 6.964019306162492740e+01
4.335363607099103067e-01 3.472414086345886997e+00 7.059911777267981847e+01
5.007518364149596835e-01 3.527425474542873918e+00 2.356292036463567996e+01
3.330300443650513476e-01 2.989934668321273747e+00 3.249636553960899477e+01
3.620080963075398284e-01 3.110888016010522339e+00 4.317939248534902674e+01
4.518247101458634507e-01 3.146424324975919617e+00 9.568620618933982769e+01
3.450273804769619090e-01 3.351022382440612901e+00 2.262795066294670931e+01
4.886565973650351946e-01 3.825808515969170376e+00 3.170955751708546444e+01
5.007518364149596835e-01 3.527425474542873918e+00 2.356292036463567996e+01
4.864635385907545295e-01 3.706316378301686587e+00 7.274122324122370742e+01
5.327940205715018251e-01 4.044807837845753262e+00 5.129255750142256431e+01
3.083789460285895068e-01 3.012036288962328889e+00 3.934820170727614652e+01
4.817193244559998533e-01 3.759361990156779854e+00 7.850457301068115612e+01
4.685920040646625040e-01 3.796827930813673202e+00 5.470358919175186685e+01
4.783751248696328506e-01 3.928465224036704839e+00 3.459374477779908830e+01
5.144827485871447115e-01 3.728288596472666860e+00 6.150496725262388509e+01
4.077060203955960027e-01 3.413510298507569374e+00 3.733973597967087699e+01
4.953792611743692564e-01 3.607219109776211852e+00 1.579120643823628001e+01
4.900406615627572737e-01 3.717701845010964234e+00 4.420767928381756917e+01
5.161504304553159450e-01 3.876162998146462701e+00 5.986147850705172146e+01
4.955072842206726946e-01 3.812217973874253207e+00 3.039592176105520593e+01
5.318915853574555097e-01 4.016089882831652247e+00 1.800539732515335345e+01
4.991563229671367452e-01 3.923108461101731059e+00 2.900955289173690232e+01
5.266163891226013360e-01 3.820080028379776671e+00 1.040457443480324855e+02
5.179739242907323016e-01 3.726176191694737128e+00 5.865407006215021823e+01
5.301707844053755725e-01 4.001744492529513586e+00 6.345677949338361401e+01
3.795478013078179558e-01 2.733450243886527353e+00 6.935545978481974316e+01
4.783751248696328506e-01 3.928465224036704839e+00 3.459374477779908830e+01
4.573682155284051198e-01 3.497075585083914362e+00 4.825361145721633704e+01
4.544334809929913011e-01 3.600282370376848728e+00 6.261726846244395972e+01
5.219458055075789638e-01 4.002063675882688187e+00 6.712557299544143063e+01
4.682166711109336799e-01 3.166043240224997390e+00 6.642513538963839892e+01
4.514881699795179060e-01 3.153951516657715004e+00 1.121174344135035881e+02
4.754322912064823381e-01 3.519709478101737510e+00 7.277075991452915105e+01
