gamma delta nu_max
4.900524275863913370e-01 3.564744997123138859e+00 9.635041429232543919e+01
4.399379838253998365e-01 3.215068422594424380e+00 6.749934533528629288e+01
4.414087645793081105e-01 2.873893861816966488e+00 3.968790734894858474e+01
5.479303920954314844e-01 4.100831862690411889e+00 6.954745206473158703e+01
3.388774011314539258e-01 2.904697711593922094e+00 8.482011845218676171e+01
4.950225871848741299e-01 3.823941364530012876e+00 4.960171873018087041e+01
3.168808209349573968e-01 2.893162289055483782e+00 5.760562041476408979e+01
4.399101279925106134e-01 3.719291241306582840e+00 1.002799393926049021e+01
5.209865178068429081e-01 4.057807387429591905e+00 4.369857788625276385e+01
3.849946073889616294e-01 3.679284251472152878e+00 1.974902255601809742e+01
5.238517504147668369e-01 3.922202675462224342e+00 8.703958946323328405e+01
4.779858036969781843e-01 3.414701447047015836e+00 6.883564360527245185e+01
4.801821460029960242e-01 3.576275237689867215e+00 8.798265506508514022e+01
4.686954657464230678e-01 3.689424857584860273e+00 7.766116594894334924e+01
5.567718285584063453e-01 4.128602644313264847e+00 6.368623197897370858e+01
4.776215903325757850e-01 3.836653294940119086e+00 4.849826546809781291e+01
4.178973791778690661e-01 3.515575268228742445e+00 2.571884432161016321e+01
4.940393860708414131e-01 4.034997748931997918e+00 2.281016623567992241e+01
5.144570112146744645e-01 3.808413417168097226e+00 1.011345497582433381e+02
4.601571299455096131e-01 3.101279428947952610e+00 1.213552852326947828e+01
4.779858036969781843e-01 3.414701447047015836e+00 6.883564360527245185e+01
4.929885890448089114e-01 3.768678551250684183e+00 4.181403585894062758e+01
3.875441124136849158e-01 3.462939198056318446e+00 3.141672225894711090e+01
5.017770936016647809e-01 3.862273056770550994e+00 1.042122701329626722e+01
3.452469141707790179e-01 2.983074384707698812e+00 8.548136706766180737e+01
4.315790226123532580e-01 3.426459368034429964e+00 1.165051959354351823e+02
5.060481700202669186e-01 3.736749803516676405e+00 8.323304157766904154e+01
4.686211200212231365e-01 3.962141324225494809e+00 2.155926976626678027e+01
4.490755234606280677e-01 3.483385472298253571e+00 3.616128546343365713e+01
4.128549552039197934e-01 3.083579771988206097e+00 5.596915283038445921e+01
4.778290267473517261e-01 3.730148471923334430e+00 6.235837757952671012e+01
4.290869790702651621e-01 3.336092719073396662e+00 1.160580411039470619e+02
3.781623781517042815e-01 3.359825792734287830e+00 4.975175243817997739e+01
4.835274922475825132e-01 4.348529739128028204e+00 1.694235258710634184e+00
3.375109725434692898e-01 3.391051801037674007e+00 2.059471442223409099e+01
5.087812144977413853e-01 4.318065866426460175e+00 1.526443833693846841e+00
4.710160450814639965e-01 3.602170377792417444e+00 5.851977096992990823e+01
4.998843559341841214e-01 3.542887813340248826e+00 1.022259113326720978e+02
3.344766851586684631e-01 3.342507055168259633e+00 1.119889186001464054e+01
5.037850486949182471e-01 3.688578335512096462e+00 7.763451908397593115e+01
4.543886965112726717e-01 3.576479946324429005e+00 5.713528421677666813e+01
4.038364600021220330e-01 3.465754492828533539e+00 5.917482237319833160e+01
4.844371568817102958e-01 3.592088244146732112e+00 7.224166349164860890e+01
4.503601760947535393e-01 3.571187474514129434e+00 2.483882679819043915e+01
3.272747285839301412e-01 3.444395564260457121e+00 1.729956711102818190e+01
5.149097397133182152e-01 3.950134875777809640e+00 1.907095868130888761e+01
5.363443202451807501e-01 4.020389947036432154e+00 7.498992620920559204e+01
4.653223994943704867e-01 3.195866220344345088e+00 7.701954664514715887e+01
5.050967401642467713e-01 3.781626213097668998e+00 5.510032654394080254e+01
5.394291227102638864e-01 3.995605403094583341e+00 3.984186094701645686e+01
5.039319007099700709e-01 3.838449503375241711e+00 8.480037629468831994e+01
4.766397203553380812e-01 3.655136570032758048e+00 6.538322446943726618e+01
4.711081460110533303e-01 3.505616289693459731e+00 5.039012010628983518e+01
4.740639397078358908e-01 3.275242601686246147e+00 5.567345735478031798e+01
5.425165844514696634e-01 3.991189626223676346e+00 6.762457074245338617e+01
4.584282151973937403e-01 3.829670027079039141e+00 1.825941568524777381e+01
4.753450951339390773e-01 3.638605858104921431e+00 5.570553831665690581e+01
4.265715344882592408e-01 2.977819571192904302e+00 4.764551820153004513e+01
5.204102264581549342e-01 4.028895514489140517e+00 2.907766370268175393e+01
4.739517830526667197e-01 3.753559295034803345e+00 4.667503814304437526e+01
5.116238729760579362e-01 3.680764989522893771e+00 8.614285879045371530e+01
3.375109725434692898e-01 3.391051801037674007e+00 2.059471442223409099e+01
5.225426856569966860e-01 4.067079303580381833e+00 4.103920300209307470e+01
5.291538279985308346e-01 3.825586459520704086e+00 3.610964791432979837e+01
4.711081460110533303e-01 3.505616289693459731e+00 5.039012010628983518e+01
5.363443202451807501e-01 4.020389947036432154e+00 7.498992620920559204e+01
4.271184973286314968e-01 3.144212540158343394e+00 9.007525772747726478e+01
4.839283691318179148e-01 3.757421259906530420e+00 5.960408709817501460e+01
4.983466206329119075e-01 3.838180117216037690e+00 3.261388120390869005e+01
3.684489732315174848e-01 3.008951519443157530e+00 1.008051929975428607e+02
5.063026276229160016e-01 4.272894383543452079e+00 8.175719850658680343e+00
5.453413093648742382e-01 4.297068063582352160e+00 2.475050669074344256e+01
5.201764604468739339e-01 3.947258811454054328e+00 6.736561935927254297e+01
5.540853749255386651e-01 4.271772988216868683e+00 2.915747800246833776e+00
5.154235777385376416e-01 3.806707568975029599e+00 6.068623924191187768e+01
4.625992587839011794e-01 3.522497444221257989e+00 5.704426169199547303e+01
4.969715412825930212e-01 3.792672645253909458e+00 2.833505795870042832e+01
3.586710246321835882e-01 2.963885626015565045e+00 3.631979825698180520e+01
5.253495770335194770e-01 3.870024779507947432e+00 5.232190451945280074e+01
4.710160450814639965e-01 3.602170377792417444e+00 5.851977096992990823e+01
3.688633160486824991e-01 3.414506451139073917e+00 3.937246316900339593e+01
5.221069751940644599e-01 3.806849185874794816e+00 2.741585396652995144e+01
4.265715344882592408e-01 2.977819571192904302e+00 4.764551820153004513e+01
4.950225871848741299e-01 3.823941364530012876e+00 4.960171873018087041e+01
4.393303360038394167e-01 3.259654620764914412e+00 6.457242452199926674e+01
5.275625351440842437e-01 4.286249384001405538e+00 2.214930627108539340e+01
4.220060796664899527e-01 3.472332249775032409e+00 7.905347039738424542e+01
3.649791230333991887e-01 3.352977511487230444e+00 1.484756169633161704e+01
5.032856450761371558e-01 3.707055849242490542e+00 5.564269006347706181e+01
5.040328491118677423e-01 3.934552691944610103e+00 5.763171700799061625e+01
4.877685633663479958e-01 3.402722967862044534e+00 2.720115266742046600e+01
4.865372471168922797e-01 3.760910986867570305e+00 5.721036971685287398e+01
4.900274368190156160e-01 3.807638622956786900e+00 6.585073628875805696e+01
5.404761204160917210e-01 4.036456768644294257e+00 6.021457084919624947e+01
4.669263301585568904e-01 3.673355564458345768e+00 3.960432889763836783e+01
4.929885890448089114e-01 3.768678551250684183e+00 4.181403585894062758e+01
5.007746537721424751e-01 3.684170237705387319e+00 1.190263854459806225e+02
4.373369510356328593e-01 3.695134568744447900e+00 1.975227631429132913e+01
5.151465069655158935e-01 3.865598582377546499e+00 8.380127526012975636e+01
5.040328491118677423e-01 3.934552691944610103e+00 5.763171700799061625e+01
5.519267650018340188e-01 4.167185554448007423e+00 4.264410780540784174e+01
4.479304598233493362e-01 3.689241651067421746e+00 5.564282841437150751e+01
5.053214260271488012e-01 3.792480156765458243e+00 3.131122192246644786e+01
5.200613376823515210e-01 3.890043793385502990e+00 8.345827979522249507e+01
4.611045085194693804e-01 3.772219001500107360e+00 4.463444451821814596e+01
3.875441124136849158e-01 3.462939198056318446e+00 3.141672225894711090e+01
5.390975813187030008e-01 3.968177877871587711e+00 6.825804345125783357e+01
4.069289864667982037e-01 3.083881053068654232e+00 7.627496191711260565e+01
4.370766740178437804e-01 3.387504222293391987e+00 9.395835038950534113e+01
4.921644536602602926e-01 3.875014474007542287e+00 2.873555959763183409e+01
4.490755234606280677e-01 3.483385472298253571e+00 3.616128546343365713e+01
4.590720754804809012e-01 3.542052065009299255e+00 2.246819739811704153e+01
4.739517830526667197e-01 3.753559295034803345e+00 4.667503814304437526e+01
4.424896354697689382e-01 3.514797231872324623e+00 6.800635405955760859e+01
4.980248650734719895e-01 3.979538582009472858e+00 2.533628674017871418e+01
3.580198184130036765e-01 2.616002554966858185e+00 4.711093952324396383e+01
5.050967401642467713e-01 3.781626213097668998e+00 5.510032654394080254e+01
5.201764604468739339e-01 3.947258811454054328e+00 6.736561935927254297e+01
4.255144525884186901e-01 2.975746842671315839e+00 6.716398683805137182e+01
2.350611928042760645e-01 2.424906075151104901e+00 4.677780097238143497e+01
4.983466206329119075e-01 3.838180117216037690e+00 3.261388120390869005e+01
5.461275189331624702e-01 4.079320610082494802e+00 6.636882260106578713e+01
4.599111878992805380e-01 3.367231263911306449e+00 2.538461606479953758e+01
5.597939852779105774e-01 4.185875025520861215e+00 2.081642395805534562e+01
4.092666853136495142e-01 3.393483859284979864e+00 2.463479309253315819e+01
5.031419736082958227e-01 3.601409191873608862e+00 2.975152265542151042e+01
5.427722232425625792e-01 4.020455318199265271e+00 7.610114975252605518e+01
4.753450951339390773e-01 3.638605858104921431e+00 5.570553831665690581e+01
5.390975813187030008e-01 3.968177877871587711e+00 6.825804345125783357e+01
4.888770145142742329e-01 3.782013983086003339e+00 5.908904918055809929e+01
3.699107161192010107e-01 3.222810302710420238e+00 6.553946694456067235e+01
3.768250791561005286e-01 2.998450931067618619e+00 5.318201793671659061e+01
3.832200252821327258e-01 3.888630454965670946e+00 2.009241827411067050e+00
4.370766740178437804e-01 3.387504222293391987e+00 9.395835038950534113e+01
4.449712888656687237e-01 3.460293292692519618e+00 6.197018185956230241e+01
4.398472490975815496e-01 3.747333631865740422e+00 1.947707990154510327e+01
5.405070412165968730e-01 4.128117383978541888e+00 3.873374291283501236e+01
4.616718263737698003e-01 3.625986978511704706e+00 9.094137988732764200e+01
3.531158671874909949e-01 3.140188401046739131e+00 3.011379342363673217e+01
4.983466206329119075e-01 3.838180117216037690e+00 3.261388120390869005e+01
4.784020437380060997e-01 3.280782198690723739e+00 3.654754372129515616e+01
4.412724356861064123e-01 3.309628270449836318e+00 5.490562924954331692e+01
4.180232834237138650e-01 3.501964088023791000e+00 6.380378324715329086e+01
5.247807286415444583e-01 3.809158515391883881e+00 8.376176967683025509e+01
3.920615903349535802e-01 2.734942704974270278e+00 7.461839661020690073e+00
4.225056997600369346e-01 3.442200262991081949e+00 5.079191931696785645e+01
4.116212892400072931e-01 3.300870391816433269e+00 2.986584921223223432e+01
3.987797135668067483e-01 3.269881381221050543e+00 5.187388186600583140e+01
5.542571777491163143e-01 4.135227973885990060e+00 1.210574456394490284e+01
4.918183729964735740e-01 3.756683976820019311e+00 7.772113259757307446e+01
3.044777224602273069e-01 3.384830431815431417e+00 1.980027398526765126e+00
5.692184999813474366e-01 4.435756763447099793e+00 2.239757761818256654e+01
4.261849937553758849e-01 3.548445637555793564e+00 6.081192908411343012e+01
4.575485916861836699e-01 3.425952282165019014e+00 9.538615889518612789e+01
4.876440262980570317e-01 3.764611723845427083e+00 5.911829316955676461e+01
4.554108904936797764e-01 3.662403216286323815e+00 6.027350230249873420e+01
3.487385863835461564e-01 3.402564824298668800e+00 2.794120750109365048e+01
4.962069337266887814e-01 3.710480147539084506e+00 7.617554067557163933e+01
5.182518001973682731e-01 4.095003996487240450e+00 6.973075643269567081e+00
5.366009805689939682e-01 3.922485596421251941e+00 3.556653330905427879e+01
5.383604266913333269e-01 3.983041832464714105e+00 1.626164409992239257e+01
3.302952507598742038e-01 2.766906236850541490e+00 3.527747460954138603e+00
5.080229353393080904e-01 3.890052206043514982e+00 1.963882175279574227e+01
5.692184999813474366e-01 4.435756763447099793e+00 2.239757761818256654e+01
4.601571299455096131e-01 3.101279428947952610e+00 1.213552852326947828e+01
4.601571299455096131e-01 3.101279428947952610e+00 1.213552852326947828e+01
4.344786766743675699e-01 3.538170531554576392e+00 3.164768645437134253e+01
4.805823594884575112e-01 3.524740188931618334e+00 4.584915774108338127e+01
5.311411067577613832e-01 3.927782216906654078e+00 5.089555405855189463e+01
5.039319007099700709e-01 3.838449503375241711e+00 8.480037629468831994e+01
5.008985010820449224e-01 3.597340617421207476e+00 4.648768559876970130e+01
5.025110127574606844e-01 3.647839232723850689e+00 5.876868346023376688e+01
5.182518001973682731e-01 4.095003996487240450e+00 6.973075643269567081e+00
4.387766295301842590e-01 2.996516489380047332e+00 3.610329812668155824e+01
4.740478952813924618e-01 3.515846232385054559e+00 9.324244013813685683e+01
4.730275003756516661e-01 3.527992999324681911e+00 8.207810943116822955e+01
4.883254596037855944e-01 3.484126699421056017e+00 1.079408403767018001e+02
4.449069109130012745e-01 3.439004919707670194e+00 5.843679171958965668e+01
5.519267650018340188e-01 4.167185554448007423e+00 4.264410780540784174e+01
4.490755234606280677e-01 3.483385472298253571e+00 3.616128546343365713e+01
5.116238729760579362e-01 3.680764989522893771e+00 8.614285879045371530e+01
4.740639397078358908e-01 3.275242601686246147e+00 5.567345735478031798e+01
4.199702714690329852e-01 3.705043261485875483e+00 1.105774969873775859e+01
5.231757905996790026e-01 3.832897456172855488e+00 5.892491961851426652e+01
3.663839209111645623e-01 3.146331364196546687e+00 2.780787979357175033e+01
4.613884105752195097e-01 3.616076952816599910e+00 5.209150010835896438e+01
2.350611928042760645e-01 2.424906075151104901e+00 4.677780097238143497e+01
5.032856450761371558e-01 3.707055849242490542e+00 5.564269006347706181e+01
3.178975361903788599e-01 3.149322381739320331e+00 9.875934641237563483e+00
3.452469141707790179e-01 2.983074384707698812e+00 8.548136706766180737e+01
5.240096991982827745e-01 4.089128320307807485e+00 1.436791739233524368e+01
3.986656020194039307e-01 3.395835910514168887e+00 1.069502974687746644e+01
5.333349734742562909e-01 4.115860075114507133e+00 3.632340303181426577e+01
4.096743707262939793e-01 3.589984737279569682e+00 3.411942087996208528e+01
4.590720754804809012e-01 3.542052065009299255e+00 2.246819739811704153e+01
5.053968730620004290e-01 3.772973387724268601e+00 6.376958046578660344e+01
5.479303920954314844e-01 4.100831862690411889e+00 6.954745206473158703e+01
3.487385863835461564e-01 3.402564824298668800e+00 2.794120750109365048e+01
4.830540831452254658e-01 3.418325903178131231e+00 5.465024784854102080e+01
3.168808209349573968e-01 2.893162289055483782e+00 5.760562041476408979e+01
3.768250791561005286e-01 2.998450931067618619e+00 5.318201793671659061e+01
5.197818518286348999e-01 3.989233741658144705e+00 5.455994800318279658e+01
5.046349996147252437e-01 3.691141120109093343e+00 5.960369225311556818e+01
5.453413093648742382e-01 4.297068063582352160e+00 2.475050669074344256e+01
5.289524378318937181e-01 3.932093859384598211e+00 9.771063508811653264e+01
5.515677692611057337e-01 4.131217676451647947e+00 5.191060023893484754e+01
5.392571135263910520e-01 4.081343756663041944e+00 6.782508070228153940e+01
4.925811494443954608e-01 3.452569713843573584e+00 4.198808781251798905e+01
4.581723263126828982e-01 3.242083351460395058e+00 4.344695687148164609e+01
5.053163905487896290e-01 3.887413376157494049e+00 6.362680193861706357e+00
5.357650454182337763e-01 3.957515922278739939e+00 5.197603946885930526e+01
4.730275003756516661e-01 3.527992999324681911e+00 8.207810943116822955e+01
5.053163905487896290e-01 3.887413376157494049e+00 6.362680193861706357e+00
4.182561204543600031e-01 3.547822173253546207e+00 5.604726424005254870e+01
3.168808209349573968e-01 2.893162289055483782e+00 5.760562041476408979e+01
4.883254596037855944e-01 3.484126699421056017e+00 1.079408403767018001e+02
3.699107161192010107e-01 3.222810302710420238e+00 6.553946694456067235e+01
3.302952507598742038e-01 2.766906236850541490e+00 3.527747460954138603e+00
4.869569079859941141e-01 4.202100181557479885e+00 1.261762856002838618e+01
5.179871957915801461e-01 3.884284660886078822e+00 8.615249543483116668e+01
4.399101279925106134e-01 3.719291241306582840e+00 1.002799393926049021e+01
4.599111878992805380e-01 3.367231263911306449e+00 2.538461606479953758e+01
4.902625927730608346e-01 3.473198731662676231e+00 2.928967101641515569e+01
4.613884105752195097e-01 3.616076952816599910e+00 5.209150010835896438e+01
4.925811494443954608e-01 3.452569713843573584e+00 4.198808781251798905e+01
5.147360639156903783e-01 3.903933459626915958e+00 3.621321775097798934e+01
5.240919058465925984e-01 3.780426394917704158e+00 3.481172860714931261e+01
5.039102508611262854e-01 4.024655898634748930e+00 1.641414960650659083e+01
4.180232834237138650e-01 3.501964088023791000e+00 6.380378324715329086e+01
4.625992587839011794e-01 3.522497444221257989e+00 5.704426169199547303e+01
4.835274922475825132e-01 4.348529739128028204e+00 1.694235258710634184e+00
4.936201040139172047e-01 3.884139156293015205e+00 4.347202345990435646e+01
5.397471414751671137e-01 3.999941327013922354e+00 5.466606567595576394e+01
4.701950213436130177e-01 3.696625479186772090e+00 7.534791093695744735e+01
5.427722232425625792e-01 4.020455318199265271e+00 7.610114975252605518e+01
3.649791230333991887e-01 3.352977511487230444e+00 1.484756169633161704e+01
3.684489732315174848e-01 3.008951519443157530e+00 1.008051929975428607e+02
5.223470851541077709e-01 3.895970711398678343e+00 8.665297988423270681e+01
4.728159507231619596e-01 3.539373480308507958e+00 9.726520196367742699e+01
5.111353063991909140e-01 3.732243297512225944e+00 6.744837232903009294e+01
4.918183729964735740e-01 3.756683976820019311e+00 7.772113259757307446e+01
3.388774011314539258e-01 2.904697711593922094e+00 8.482011845218676171e+01
5.289524378318937181e-01 3.932093859384598211e+00 9.771063508811653264e+01
3.895235773681866576e-01 3.321656664207637277e+00 6.235386695507353494e+01
4.932233952632028018e-01 3.716784850137837104e+00 6.966466935192124765e+01
4.069289864667982037e-01 3.083881053068654232e+00 7.627496191711260565e+01
5.405070412165968730e-01 4.128117383978541888e+00 3.873374291283501236e+01
5.209865178068429081e-01 4.057807387429591905e+00 4.369857788625276385e+01
4.118386604422730191e-01 3.459352063027520074e+00 7.800798420675610600e+01
5.094444292259763252e-01 3.716941299431953283e+00 1.056958619477389334e+02
5.039319007099700709e-01 3.838449503375241711e+00 8.480037629468831994e+01
4.092666853136495142e-01 3.393483859284979864e+00 2.463479309253315819e+01
4.577461992683951042e-01 3.443098284654233954e+00 4.556812274331778667e+01
4.909659723384951491e-01 3.441910893395042415e+00 4.084217727131041187e+01
5.382676017858427642e-01 3.967282996360578906e+00 7.239698895343560991e+01
4.375574906398509434e-01 3.964945145690427886e+00 2.207875615780437784e+00
4.305008351337780148e-01 3.204746617803233555e+00 3.607922760509661941e+01
5.240493641416155146e-01 4.162421868131004565e+00 2.974350975054924717e+01
5.291538279985308346e-01 3.825586459520704086e+00 3.610964791432979837e+01
4.890640485844357510e-01 3.724601115397343953e+00 8.653741569509024600e+01
4.865372471168922797e-01 3.760910986867570305e+00 5.721036971685287398e+01
4.890640485844357510e-01 3.724601115397343953e+00 8.653741569509024600e+01
3.987797135668067483e-01 3.269881381221050543e+00 5.187388186600583140e+01
5.291756762833139671e-01 3.929897516420810533e+00 8.133699380290713066e+01
5.395864244641874752e-01 4.011080254523102795e+00 6.789143423160899715e+01
4.543886965112726717e-01 3.576479946324429005e+00 5.713528421677666813e+01
4.305008351337780148e-01 3.204746617803233555e+00 3.607922760509661941e+01
4.757009601128696641e-01 3.648741674834826032e+00 5.726610777259492124e+01
3.658904939268756706e-01 3.308099197316851647e+00 3.483875074764965518e+01
5.180276031335591114e-01 3.736308153338566473e+00 6.092193809203688915e+01
4.611177155551493545e-01 3.741824271008681091e+00 6.227130452803582727e+01
5.111353063991909140e-01 3.732243297512225944e+00 6.744837232903009294e+01
3.178975361903788599e-01 3.149322381739320331e+00 9.875934641237563483e+00
4.342621784551938813e-01 3.367518885085450719e+00 3.852394732521784704e+01
5.485655244411964393e-01 4.095709024739333515e+00 3.323314913712038532e+01
5.425165844514696634e-01 3.991189626223676346e+00 6.762457074245338617e+01
4.711081460110533303e-01 3.505616289693459731e+00 5.039012010628983518e+01
5.221069751940644599e-01 3.806849185874794816e+00 2.741585396652995144e+01
3.699107161192010107e-01 3.222810302710420238e+00 6.553946694456067235e+01
4.393303360038394167e-01 3.259654620764914412e+00 6.457242452199926674e+01
5.389489486539066343e-01 3.981159711179594662e+00 8.542900476236614793e+01
4.266254122987902520e-01 3.481553542879900487e+00 2.358087261399860779e+01
4.046425428739244268e-01 3.382424057459664901e+00 6.965893370774580262e+01
4.969715412825930212e-01 3.792672645253909458e+00 2.833505795870042832e+01
4.727555988987552915e-01 3.700752465222338916e+00 2.537227190123957854e+01
3.969779848781864739e-01 3.565296066731100222e+00 2.930949701902735782e+01
3.875441124136849158e-01 3.462939198056318446e+00 3.141672225894711090e+01
4.838049190461624072e-01 3.683298249200812169e+00 7.025998957417147039e+01
5.040328491118677423e-01 3.934552691944610103e+00 5.763171700799061625e+01
3.336812201657548549e-01 2.729466371577919936e+00 4.832785574057862732e+01
5.453413093648742382e-01 4.297068063582352160e+00 2.475050669074344256e+01
4.811290893575492778e-01 3.463746511585474419e+00 8.378417430609661665e+01
4.686076075832201759e-01 3.261732731352535275e+00 2.057177843841565590e+01
4.653223994943704867e-01 3.195866220344345088e+00 7.701954664514715887e+01
4.152171746408352959e-01 3.636036128368962395e+00 3.880026928262337549e+01
5.284014071620135589e-01 4.033055103176621081e+00 4.954297094724745421e+01
5.194227544897024318e-01 3.985590682440523835e+00 2.581665423913018742e+01
4.838236134650286679e-01 3.599974718287043185e+00 1.111201394167836867e+02
4.118386604422730191e-01 3.459352063027520074e+00 7.800798420675610600e+01
4.180232834237138650e-01 3.501964088023791000e+00 6.380378324715329086e+01
3.149488743600943330e-01 2.545405549417428581e+00 4.602541178979193148e+01
5.046349996147252437e-01 3.691141120109093343e+00 5.960369225311556818e+01
5.457338106760414309e-01 4.025000644925206039e+00 5.457530243614349530e+01
5.066303253774434578e-01 3.756393716734082844e+00 1.471303953579228363e+01
5.567718285584063453e-01 4.128602644313264847e+00 6.368623197897370858e+01
5.333349734742562909e-01 4.115860075114507133e+00 3.632340303181426577e+01
2.799555230026571362e-01 2.865316749642927707e+00 2.319444673991490191e+01
4.771138061218096471e-01 3.713955423830580305e+00 5.217526844248359907e+01
4.490621170659672146e-01 3.787477054984897062e+00 1.972215290714964198e+01
5.485655244411964393e-01 4.095709024739333515e+00 3.323314913712038532e+01
4.728159507231619596e-01 3.539373480308507958e+00 9.726520196367742699e+01
5.392571135263910520e-01 4.081343756663041944e+00 6.782508070228153940e+01
4.590720754804809012e-01 3.542052065009299255e+00 2.246819739811704153e+01
4.770761799207265952e-01 3.275262654299038623e+00 5.543945588689093995e+01
3.586710246321835882e-01 2.963885626015565045e+00 3.631979825698180520e+01
3.168808209349573968e-01 2.893162289055483782e+00 5.760562041476408979e+01
4.830540831452254658e-01 3.418325903178131231e+00 5.465024784854102080e+01
4.835274922475825132e-01 4.348529739128028204e+00 1.694235258710634184e+00
4.461241701938318815e-01 3.654993598914934694e+00 2.544308685980212204e+00
4.009570449852672969e-01 3.674867946790440598e+00 1.336023986150352982e+01
2.558564353133447877e-01 2.537915832122580539e+00 2.186028484031454866e+01
4.266254122987902520e-01 3.481553542879900487e+00 2.358087261399860779e+01
5.441081392111086767e-01 4.052061183640814690e+00 7.936624299689614759e+01
3.946451156372650093e-01 3.453976323654975200e+00 5.348499877819882897e+00
5.094444292259763252e-01 3.716941299431953283e+00 1.056958619477389334e+02
4.730275003756516661e-01 3.527992999324681911e+00 8.207810943116822955e+01
5.540853749255386651e-01 4.271772988216868683e+00 2.915747800246833776e+00
5.214007144699117635e-01 3.741895173610158221e+00 5.889198531201494546e+01
5.425165844514696634e-01 3.991189626223676346e+00 6.762457074245338617e+01
5.247807286415444583e-01 3.809158515391883881e+00 8.376176967683025509e+01
3.843551129918645337e-01 3.353657091353889008e+00 5.590902941441203922e+01
4.140936097512657454e-01 3.081679971686491548e+00 4.219340495259869073e+01
4.859280521986060197e-01 3.399330383993133253e+00 7.396165364691718480e+01
4.265715344882592408e-01 2.977819571192904302e+00 4.764551820153004513e+01
3.044777224602273069e-01 3.384830431815431417e+00 1.980027398526765126e+00
4.978360568250186358e-01 3.648759412901393162e+00 7.253878959104193314e+01
3.755563893938860254e-01 2.643518264705789100e+00 1.057029830579897833e+01
4.359088366301406836e-01 3.349839918129291938e+00 4.705754928388901703e+01
4.590720754804809012e-01 3.542052065009299255e+00 2.246819739811704153e+01
5.046349996147252437e-01 3.691141120109093343e+00 5.960369225311556818e+01
5.616391714297925830e-01 4.213162786101262824e+00 2.366038381367901877e+01
5.240096991982827745e-01 4.089128320307807485e+00 1.436791739233524368e+01
5.479303920954314844e-01 4.100831862690411889e+00 6.954745206473158703e+01
4.298182541015524993e-01 2.870016055719725401e+00 3.161876235915684674e+00
4.912453971988701706e-01 3.588343340670939519e+00 3.568574336639576927e+01
2.777051218792219167e-01 3.246534399890100175e+00 1.326628476513250376e+01
4.686076075832201759e-01 3.261732731352535275e+00 2.057177843841565590e+01
3.658904939268756706e-01 3.308099197316851647e+00 3.483875074764965518e+01
5.542571777491163143e-01 4.135227973885990060e+00 1.210574456394490284e+01
4.399101279925106134e-01 3.719291241306582840e+00 1.002799393926049021e+01
5.238517504147668369e-01 3.922202675462224342e+00 8.703958946323328405e+01
5.463449819972334698e-01 4.094264446613022912e+00 1.798281111402135934e+01
5.293973336106410077e-01 3.911152117843253340e+00 9.733830186168303555e+01
4.764475796712142053e-01 3.575335911226316110e+00 5.204292019547798276e+01
5.225426856569966860e-01 4.067079303580381833e+00 4.103920300209307470e+01
4.581723263126828982e-01 3.242083351460395058e+00 4.344695687148164609e+01
4.686954657464230678e-01 3.689424857584860273e+00 7.766116594894334924e+01
4.839283691318179148e-01 3.757421259906530420e+00 5.960408709817501460e+01
4.290869790702651621e-01 3.336092719073396662e+00 1.160580411039470619e+02
4.936201040139172047e-01 3.884139156293015205e+00 4.347202345990435646e+01
5.024331422296146599e-01 3.949151769567945447e+00 1.280453586185446824e+01
4.251433193247309283e-01 3.517219904229327287e+00 7.198792932933451993e+01
4.461241701938318815e-01 3.654993598914934694e+00 2.544308685980212204e+00
5.515677692611057337e-01 4.131217676451647947e+00 5.191060023893484754e+01
4.399101279925106134e-01 3.719291241306582840e+00 1.002799393926049021e+01
3.684489732315174848e-01 3.008951519443157530e+00 1.008051929975428607e+02
2.981821891551432735e-01 2.917174319952423822e+00 4.099603287149815856e+01
5.441081392111086767e-01 4.052061183640814690e+00 7.936624299689614759e+01
5.463449819972334698e-01 4.094264446613022912e+00 1.798281111402135934e+01
5.235295280912090066e-01 4.117214662581529794e+00 1.337242534029832086e+01
4.521065009366196374e-01 3.500061747990283134e+00 6.271371977124162100e+01
4.571825576566799221e-01 3.733135981875449705e+00 2.167287844322770241e+01
4.884383010274042647e-01 3.516044066519714573e+00 5.749924507103253291e+01
4.940393860708414131e-01 4.034997748931997918e+00 2.281016623567992241e+01
4.521598094572973903e-01 3.663040179004348307e+00 6.784870638332343162e+01
4.199702714690329852e-01 3.705043261485875483e+00 1.105774969873775859e+01
3.688633160486824991e-01 3.414506451139073917e+00 3.937246316900339593e+01
4.998843559341841214e-01 3.542887813340248826e+00 1.022259113326720978e+02
5.468925126443727747e-01 4.090732915632528943e+00 4.997047917102658943e+01
5.505320481088056273e-01 4.078351537757195722e+00 2.760409907608935498e+01
4.928994274145466203e-01 3.559818746505777565e+00 4.517303356976920270e+01
4.978360568250186358e-01 3.648759412901393162e+00 7.253878959104193314e+01
5.395864244641874752e-01 4.011080254523102795e+00 6.789143423160899715e+01
5.031419736082958227e-01 3.601409191873608862e+00 2.975152265542151042e+01
4.140936097512657454e-01 3.081679971686491548e+00 4.219340495259869073e+01
5.225426856569966860e-01 4.067079303580381833e+00 4.103920300209307470e+01
5.162735748147473380e-01 3.842621074868261211e+00 4.995111524947847670e+01
4.842279550672627941e-01 3.404759649535096688e+00 5.632050540089922919e+01
